expiry,T,forward,n_strikes,holdout_rmse_total_variance,quadratic_holdout_rmse_total_variance,svi_minus_quadratic_holdout_rmse,svi_beats_quadratic_holdout,full_rmse_total_variance,observed_k_min,observed_k_max,analytic_min_total_variance,left_wing_slope,right_wing_slope,svi_m_outside_observed_range,svi_sigma_to_observed_k_span,svi_a,svi_b,svi_rho,svi_m,svi_sigma,negative_total_variance_points,call_monotonicity_violations,call_convexity_violations,min_total_variance,min_call_second_derivative
2026-09-11T08:00:00+00:00,0.02436788602428575,76688.645,27,4.2779599951757414e-05,3.856231992031404e-05,4.217280031443377e-06,False,3.3890486260140635e-05,-0.24540908981250448,0.21412323956593565,0.002498595147753427,0.11439478139225068,0.09707341894999862,False,0.9048103200644744,-0.04131681539522799,0.10573410017112464,-0.08191001017750381,-0.01776274727447367,0.41578959402487986,0,0,0,0.002498596810266873,1.2254892764606913e-07
2026-09-18T08:00:00+00:00,0.043532841534210456,76734.23,21,5.304181847007768e-05,4.273068656945549e-05,1.031113190062219e-05,False,3.7136575754071594e-05,-0.16596062314663804,0.21352899855826554,0.005089978131237682,1.109929909569163,0.7208568521609298,True,8.512178691888701,-2.8843450148696532,0.9153933808650464,-0.21251686189852032,-0.6867201218351575,3.230283471669384,0,0,0,0.005089996922940099,5.640180517465357e-07
2026-09-25T08:00:00+00:00,0.06269779704413517,76780.36,47,0.0004081649334225964,0.0016977352597938116,-0.001289570326371215,True,0.00046793516300334514,-0.534286388512361,0.6357848641378937,0.00729806954742911,0.10798718538923084,0.06908530564639258,False,0.2201246336505273,-0.014948338971497253,0.08853624551781171,-0.21969465451870773,-0.056808276962032556,0.2575615058346509,0,0,0,0.007298074294656218,4.216646106148028e-09
2026-10-30T08:00:00+00:00,0.1585225745937587,77148.89,52,0.00016924680534039126,0.00037022133882189947,-0.00020097453348150821,True,0.0001208203598852742,-0.5390747013786404,0.354743174643456,0.02006729293074988,0.1822386461861056,0.1214735336052593,False,0.533795726104526,-0.05092074965238741,0.15185608989568244,-0.20007466484415903,-0.06524330857255319,0.4771161621364202,0,0,0,0.020067384725908424,4.304356526437756e-07
2026-11-27T08:00:00+00:00,0.23518239663345755,77437.595,44,0.00017600488421658445,0.0002716236957329043,-9.561881151631986e-05,True,0.00016850807540503746,-0.28907476599686194,0.438064749016882,0.03306804362415483,1.3933499464756454,0.47130830333556656,True,3.2266183724672888,-1.8682203484652367,0.9323291249056059,-0.4944829130128437,-1.2890747659968258,2.3462017184903003,0,0,0,0.033068053563396926,4.070584044491218e-07
2026-12-25T08:00:00+00:00,0.31184221867315637,77738.67,44,0.00035418490776742336,0.0009267791225335571,-0.0005725942147661338,True,0.0002931030157231152,-0.5466903271976581,0.5883348232780881,0.04542773702853614,0.4866062368379165,0.2664545109895491,False,1.071234175748283,-0.3923869017905057,0.3765303739137328,-0.29234258522103523,-0.31960394605108294,1.215877731523457,0,0,0,0.045427737384340916,1.5602049366833208e-07
